movie_id,title,tags
82650,Diary of a Wimpy Kid: Dog Days,comedy family bestfriend sweetsixteen duringcreditsstinger zacharygordon robertcapron devonbostick davidbowers
10279,Summer of Sam,thriller drama crime romance distrust intolerance punkrock italianamerican summer bigotry bronx johnleguizamo adrienbrody mirasorvino spikelee
2294,Jay and Silent Bob Strike Back,comedy filmmaking jayandsilentbob selfmocking characterissubjectofcomic referencetoprincevaliant indianajonesspoofscene monkeyactor viewaskew gigantichand animalexperimentation kevinsmith jasonmewes benaffleck kevinsmith
2176,The Glass House,drama thriller california brothersisterrelationship lossofparents suspense psychologicalthriller orphan caraccident leeleesobieski dianelane stellanskarsgård danielsackheim
270487,"Hail, Caesar!",comedy drama mystery journalist cat ransom kidnapping ancientrome movieinmovie hollywood perioddrama joshbrolin georgeclooney aldenehrenreich joelcoen
19366,Josie and the Pussycats,comedy music manager pop secret smalltown garage musician music friendship industry fame conspiracy subliminal  rockband culture womandirector messages fortune recorddeal popular pawns rachaelleighcook rosariodawson tarareid deborahkaplan
204082,Homefront,action thriller basedonnovel drugdealer ex-cop ruralsetting undercovercop methamphetamine motorcyclegang drug revengemotive fatherdaughterrelationship lousianabayou jasonstatham jamesfranco izabelavidovic garyfleder
24100,The Little Vampire,family horror basedonnovel vampire bite independentfilm fangvamp richarde.grant jonathanlipnicki jimcarter uliedel
1599,I Heart Huckabees,comedy romance sex detective jealousy humor protest wife celebrity rivalry independentfilm religion universe anger nature husband existentialism enviroment issues jasonschwartzman dustinhoffman lilytomlin davido.russell
5550,RoboCop 3,action adventure crime sciencefiction thriller cyborg dystopia police sequel cyberpunk policeman robocop robertjohnburke nancyallen mariomachado freddekker
30379,Megiddo: The Omega Code 2,action sciencefiction thriller dystopia michaelyork michaelbiehn dianevenora briantrenchard-smith
42586,Darling Lili,drama comedy thriller music romance spy uncle julieandrews rockhudson jeremykemp blakeedwards
17709,Dudley Do-Right,comedy family romance basedoncartoon mountie brendanfraser sarahjessicaparker alfredmolina hughwilson
287948,The Transporter Refueled,thriller action crime transporter sequel suspense car bankheist action edskrein raystevenson loanchabanol camilledelamarre
7548,The Libertine,drama romance londonengland sex dyinganddeath poet theatremilieu monolog monkey alcoholic johnnydepp samanthamorton johnmalkovich laurencedunmore
9075,Black Book,drama thriller war inlovewithenemy netherlands worldwarii prosecution caricevanhouten sebastiankoch thomhoffman paulverhoeven
11661,Joyeux Noël,romance drama history war music holiday worldwari hostility singer singing christmas dianekruger nataliedessay bennofürmann christiancarion
109513,Hit & Run,action comedy romance witnessprotection getawaydriver duringcreditsstinger kristenbell daxshepard tomarnold daxshepard
12085,Mad Money,action comedy crime gang hoodlum womandirector dianekeaton queenlatifah katieholmes calliekhouri
204922,Before I Go to Sleep,mystery thriller amnesia therapist aggression hospital flashback nicolekidman colinfirth markstrong rowanjoffe
38985,Sorcerer,action thriller adventure dynamite carjourney nicaragua criminal bandit explosives latinamerica ropebridge transport nitroglycerin oilcompany existentialism dangerousmission royscheider brunocremer franciscorabal williamfriedkin
44113,Stone,drama prison fire manipulation seduction vegetarian playground deception arson parole arsonist convict housefire francesconroy robertdeniro edwardnorton johncurran
21494,Moliere,romance drama comedy playwright romainduris fabriceluchini edouardbaer laurenttirard
164457,Out of the Furnace,thriller drama crime prison brotherbrotherrelationship drugdealer brother revenge druguse caraccident justice family bareknucklefighting rustbelt neo-noir manslaughter socialdecay ptsd christianbale zoesaldana woodyharrelson scottcooper
4566,Michael Clayton,drama mystery crime killing restaurant chambersofabarrister scandal pretendedsuicide lawsuit carbomb businessethics crookedlawyer georgeclooney tomwilkinson tildaswinton tonygilroy
17795,My Fellow Americans,comedy drama whitehouse usapresident nationalsecurityagency(nsa) danger sable writ jacklemmon jamesgarner danaykroyd petersegal
1073,Arlington Road,drama thriller mystery bomb terrorist fbi professor paranoia college wife politics army murder suspense neighbor agent blueprint classified neo-noir jeffbridges timrobbins joancusack markpellington
153158,Underdogs,animation adventure romance soccer juanjosécampanella diegoramos pablorago juanjosécampanella
81836,To Rome with Love,romance comedy rome expatriate episodic ellenpage woodyallen jesseeisenberg woodyallen
10724,Firefox,sciencefiction action adventure thriller flying pilot kampfjet falseidentity assault suspense clinteastwood freddiejones davidhuffman clinteastwood
9473,"South Park: Bigger, Longer & Uncut",animation comedy music gay mountrushmorenationalmemorial swearword mephisto hell worldsupremacy elementaryschool saddamhussein bloodsplatter atheist sequel surrealism friendswhohateeachother satan basedontvseries cartoonsex childswearing visionsofhell u.s.canadawar shottodeath adultanimation southparkcolorado treyparker mattstone marykaybergman treyparker
2196,Death at a Funeral,comedy drama brotherbrotherrelationship farewell fathersonrelationship agedifference parentskidsrelationship secret sadness coffin funeral gathering surprise lsd studies hallucinogen drugtrip arrogance femalecorpse matthewmacfadyen keeleyhawes andynyman frankoz
1499,Teenage Mutant Ninja Turtles III,action adventure comedy family fantasy sciencefiction japan timetravel ninja paigeturco stuartwilson sabshimono stuartgillard
20857,Hardball,comedy romance gay keanureeves dianelane michaelb.jordan brianrobbins
82693,Silver Linings Playbook,drama comedy romance dancing philadelphia running basedonnovel depression letter friendship neighbor mentalillness ex-wife institutionalization bipolar philadelphiaeagles bradleycooper jenniferlawrence robertdeniro davido.russell
1646,Freedom Writers,crime drama blackpeople basedonnovel holocaust ghetto diary principalwitness biography daughter highschool racialsegregation annefrank schoolexcursion idealism violenceinschools racialtension gangviolence basedontrueevents hilaryswank scottglenn imeldastaunton richardlagravenese
44944,For Colored Girls,drama femalenudity poem rape love domesticviolence womanhood kimberlyelise janetjackson lorettadevine tylerperry
4108,The Transporter,action crime thriller carjourney transportation auto humantrafficking jasonstatham shuqi françoisberléand louisleterrier
8456,Never Back Down,drama action rebel martialarts underground fight training champion sport highschool party revenge blood nemesis violence club brawl seanfaris amberheard camgigandet jeffwadlow
7341,The Rage: Carrie 2,horror thriller sciencefiction suicide malenudity femalenudity fire nudity asylum telekinesis highschool swimmingpool party sequel murder prom teacher decapitation blood splatter weightlifting teensuicide womandirector emilybergl jasonlondon amyirving kattshea
19255,Away We Go,drama comedy romance interracialrelationship deadfather referencetobobdylan biracial bedtimestory unmarriedcouple medicalillustrator disguisedvoice referencetohuckleberryfinn studentprotest sonogram expectantgrandmother deadparents testicles johnkrasinski mayarudolph carmenejogo sammendes
10187,Swing Vote,drama comedy usapresident presidentialelection foxnews kevincostner madelinecarroll paulapatton joshuamichaelstern
31005,Moonlight Mile,romance drama jakegyllenhaal dustinhoffman susansarandon bradsilberling
49517,Tinker Tailor Soldier Spy,drama thriller mystery spy coldwar spying espionage mole britishspy johnhurt garyoldman kathyburke tomasalfredson
44857,Molly,drama comedy romance elisabethshue aaroneckhart jillhennessy johnduigan
50780,The Beaver,drama puppet womandirector jodiefoster melgibson jenniferlawrence jodiefoster
16363,The Best Little Whorehouse in Texas,comedy brothel corset crusader musical governor tvreporter madame busty cathouse basedonstagemusical basedonadaptation basedonarticle swearing burtreynolds dollyparton domdeluise colinhiggins
1946,eXistenZ,action thriller sciencefiction horror videogame hacker bodyguard popstar virtualreality dystopia virtualfight jenniferjasonleigh judelaw ianholm davidcronenberg
85,Raiders of the Lost Ark,adventure action savingtheworld riddle nepal himalaya cairo moses egypt whip treasure medallion leatherjacket nazis hat mediterranean arkofthecovenant tencommandments treasurehunt excavation swastika archaeologist indianajones archeology  harrisonford karenallen paulfreeman stevenspielberg
772,Home Alone 2: Lost in New York,comedy family adventure crime holiday newyork newyorkcity christmas macaulayculkin joepesci catherineo'hara chriscolumbus
840,Close Encounters of the Third Kind,sciencefiction drama indiana obsession extraterrestrialtechnology evacuation blackout flyingsaucer secretbase light contact beguilement exchange ufo alien vision missingperson mothership escapade obsessivequest lifeturnedupsidedown richarddreyfuss françoistruffaut terigarr stevenspielberg
9682,Pulse,horror thriller suicide hacker deathofafriend website remake kristenbell iansomerhalder christinamilian jimsonzero
96,Beverly Hills Cop II,action comedy crime smugglingofarms detective intensivecare undercover stripclub armoredcar investigation police swimmingpool sequel shootout gunfight losangeles explosion violence carchase detroit horsetrack beverlyhills buddycop oilfield cementtruck playboymansion shootingrange eddiemurphy judgereinhold johnashton tonyscott
10678,Bringing Down the House,comedy prison ex-boyfriend support escape lawyer stevemartin queenlatifah eugenelevy adamshankman
274,The Silence of the Lambs,crime drama thriller basedonnovel psychopath horror suspense serialkiller psychologicalthriller cannibal fbiagent animalincastcredits cannibalism jodiefoster anthonyhopkins scottglenn jonathandemme
8872,Wayne's World,music comedy tvshow heavymetal televisionproducer womandirector mikemyers danacarvey roblowe penelopespheeris
16290,Jackass 3D,comedy documentary action pain stunts stuntman stupidity comedy duringcreditsstinger 3d johnnyknoxville bammargera ryandunn jefftremaine
579,Jaws 2,horror thriller mayor island policechief sailing boataccident dyinganddeath panic current aggressionbyanimal sequel rescue teenager shark greatwhiteshark high-tensioncurrent tourism royscheider lorrainegary murrayhamilton jeannotszwarc
14405,Beverly Hills Chihuahua,adventure comedy family dogdirt chihuahua pinata pottedplant duringcreditsstinger drewbarrymore piperperabo andygarcía rajagosnell
138843,The Conjuring,horror thriller sistersisterrelationship exorcism rhodeisland basedontruestory farmhouse paranormalinvestigation ghost supernaturalpower paranormalinvestigator annabelle patrickwilson verafarmiga lilitaylor jameswan
11637,Are We There Yet?,adventure comedy family romance carjourney macho roadtrip children prettywoman trouble icecube nialong aleishaallen brianlevant
226486,Tammy,comedy melissamccarthy susansarandon kathybates benfalcone
1584,School of Rock,comedy music rockandroll rock highschool musicband jackblack joancusack mikewhite richardlinklater
9312,Mortal Kombat,action fantasy martialarts monster island gore sorcerer tournament violence basedonvideogame handtohandcombat christopherlambert robinshou lindenashby paulw.s.anderson
12153,White Chicks,comedy undercover fbi fishoutofwater highsociety buddycop crossdressing shawnwayans marlonwayans jaimeking keenenivorywayans
65057,The Descendants,comedy drama hawaii father-in-law daughter cheatingwife beachhouse boatingaccident estate dyingmother beautifulgirl teenagedaughter trustee trustfund wildgirl wildchild realtor georgeclooney shailenewoodley amaramiller alexanderpayne
8326,Holes,adventure family drama comedy curse suitor falseaccusations referencetoannabellee digging baseballplayer mountainclimbing sigourneyweaver jonvoight timblakenelson andrewdavis
35690,The Last Song,drama family romance brothersisterrelationship newlove daughter summervacation womandirector mileycyrus gregkinnear bobbycoleman julieannerobinson
76203,12 Years a Slave,drama history whip kidnapping slavery plantation nightshift violinplayer physicalabuse cotton slaveowner 19thcentury soldintoslavery abolitionist chiwetelejiofor michaelfassbender lupitanyong'o stevemcqueen
13497,Drumline,drama romance comedy music musicrehearsal fraternityinitiation televisionbroadcast whitemalepretendingtobeblack sororityparty pushups nickcannon zoesaldana orlandojones charlesstoneiii
35688,Why Did I Get Married Too?,comedy romance tylerperry janetjackson jillscott tylerperry
162,Edward Scissorhands,fantasy drama romance underdog loveatfirstsight hairdresser smalltown scissors inventor burglar unsociability johnnydepp winonaryder diannewiest timburton
296096,Me Before You,drama romance england basedonnovel depression smalltown wheelchair caretaker caregiver disabled twentysomething womandirector romanticdrama deadendjob accident emiliaclarke samclaflin janetmcteer theasharrock
103370,Madea's Witness Protection,drama comedy crime tylerperry eugenelevy deniserichards tylerperry
1051,The French Connection,action crime thriller policebrutality marseille nightlife attemptedmurder drugdealer drugmule gangsterboss drugsmuggle undercoveragent hijackingoftrain herion genehackman fernandorey royscheider williamfriedkin
376659,Bad Moms,comedy alcohol bar party divorce family hitandrun bathroomhumor milakunis kristenbell kathrynhahn jonlucas
10073,Date Movie,comedy date diary parents-in-law bridegroom wedding alysonhannigan adamcampbell sophiemonk jasonfriedberg
16690,Return to Never Land,adventure fantasy animation family animation harrietowen blayneweaver jeffbennett robinbudd
273895,Selma,history drama alabama martinlutherking president blackamerican civilrights protestmarch womandirector selma davidoyelowo tomwilkinson carmenejogo avaduvernay
14873,The Jungle Book 2,family animation adventure river musical tiger village feralchild sequel bear jungle orphan vulture gong lost shake mango johngoodman haleyjoelosment maewhitman stevetrenbirth
8968,Boogeyman,thriller horror drama mystery nightmare hallucination childhoodtrauma break-up hometown psychotherapy emilydeschanel barrywatson skyemccolebartusiak stephent.kay
9963,Premonition,thriller drama mystery dejavu dyinganddeath timetravel lossofhusband carcrash sandrabullock julianmcmahon courtneytaylorburness mennanyapo
15655,The Tigger Movie,animation family owl donkey tiger piglet bear rabbit womandirector jimcummings nikitahopkins kensansom junfalkenstein
21208,Orphan,horror thriller mystery nun deaf-mute orphan allgirl troubledmarriage aftercreditsstinger duringcreditsstinger verafarmiga petersarsgaard isabellefuhrman jaumecollet-serra
272878,Max,adventure drama family afghanistan war basedontruestory rescue betrayal dog grieving thomashadenchurch joshwiggins laurengraham boazyakin
9760,Epic Movie,action adventure comedy kalpenn adamcampbell jennifercoolidge jasonfriedberg
314365,Spotlight,drama thriller history childabuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholicchurch catholicism september112001 investigativejournalism cardinal christmas markruffalo michaelkeaton rachelmcadams tommccarthy
13279,Lakeview Terrace,drama crime thriller vandalism harassment neighbor houseparty shottodeath pregnancy urination interracialcouple lapd airconditioner samuell.jackson patrickwilson kerrywashington neillabute
1975,The Grudge 2,horror thriller remake littleboy curse sarahmichellegellar ambertamblyn edisonchen takashishimizu
33644,How Stella Got Her Groove Back,comedy drama romance blackpeople agedifference jamaica vacation femaleprotagonist angelabassett tayediggs whoopigoldberg kevinrodneysullivan
1649,Bill & Ted's Bogus Journey,adventure comedy family fantasy sciencefiction future dyinganddeath heaven timetravel heavymetal diabolicalego afterlife metal robot devil doppelganger seance keanureeves alexwinter georgecarlin peterhewitt
9895,Man of the Year,comedy drama romance thriller usapresident presidentialelection comedian robinwilliams christopherwalken lauralinney barrylevinson
9570,The Black Hole,adventure family sciencefiction action killerrobot spacemarine ghostship blackhole maximilianschell anthonyperkins robertforster garynelson
27579,The American,crime drama thriller prostitute sweden suspense priest verylittledialogue georgeclooney violanteplacido theklareuten antoncorbijn
16052,Selena,drama musical tejano elopement bustier fanclub jenniferlopez edwardjamesolmos constancemarie gregorynava
40264,Vampires Suck,horror comedy vampire highschool prom spoof horrorspoof teenager duringcreditsstinger chrisriggi mattlanter jennproske jasonfriedberg
1164,Babel,drama terror lossofmother gun morocco deaf-mute sandiego ecstasy illegalimmigration firsttime nanny daughter bulletwound ensemblecast bradpitt cateblanchett gaelgarcíabernal alejandrogonzáleziñárritu
239678,This Is Where I Leave You,drama comedy basedonnovel funeral dysfunctionalfamily deathoffather manchild family mourning grieving jasonbateman tinafey adamdriver shawnlevy
14359,Doubt,drama mystery sexualabuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s merylstreep philipseymourhoffman amyadams johnpatrickshanley
3989,Team America: World Police,music adventure animation action comedy paris france cairo capitalism lossoflover egypt waragainstterror shotgun patriotism pentagon americandream destroy shipwreck louvre americanwayoflife failure panama damage government eiffeltowerparis worldpolitics massdestruction treyparker mattstone kristenmiller treyparker
76617,Texas Chainsaw 3D,horror thriller sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger alexandradaddario danyeager billmoseley johnluessenhop
1710,Copycat,drama thriller policebrutality psychology policeoperation policeprotection serialkiller psychologist cowardliness sigourneyweaver hollyhunter willpatton jonamiel
4258,Scary Movie 5,comedy sequel parody spoof aftercreditsstinger duringcreditsstinger simonrex ashleytisdale charliesheen malcolmd.lee
20391,Paint Your Wagon,drama action comedy western music mining prospector leemarvin clinteastwood jeanseberg joshualogan
10139,Milk,history drama gay sanfrancisco homophobia mayor biography politics politician electioncampaign homosexuality morality election candlelightvigil mayoralcampaign seanpenn emilehirsch jamesfranco gusvansant
335778,Risen,action christianity jesuschrist apostle crucifixion jerusalem ancientrome faith resurrection deadbody judaism religious tomb tomfelton cliffcurtis josephfiennes kevinreynolds
9645,Ghost Ship,horror mystery thriller cruise pilot ghostship gabrielbyrne juliannamargulies desmondharrington stevebeck
55465,A Very Harold & Kumar Christmas,comedy holiday indianlead beer christmastree cannabis sequel vulgarity drug asian 3d beerpong neilpatrickharris johncho eliaskoteas toddstrauss-schulson
617,Wild Things,crime drama mystery upperclass poison sailboat rape sexualabuse florida eroticism blackmail lolita cheerleader courtcase plannedmurder sailing pretendedmurder seduction bisexuality alligator crocodile everglades heart-throb whitetrash menageatrois intellectuallygifted harpoon van plan court single millionaire extramaritalaffair duringcreditsstinger mattdillon kevinbacon deniserichards johnmcnaughton
19904,The Stepfather,horror thriller mystery stepfather remake dylanwalsh selaward pennbadgley nelsonmccormick
48289,The Debt,drama thriller beach mossad secretagent insaneasylum lye syringe lostoffriend helenmirren ciaránhinds tomwilkinson johnmadden
243,High Fidelity,comedy drama romance music chicago musicrecord rockandroll recordstore soul discjockey pop brucefrederickjosephspringsteen recordcollection johncusack ibenhjejle toddlouiso stephenfrears
6933,One Missed Call,horror mystery thriller candy lossofsister mobilephone answeringmachine dyinganddeath victim deathofafriend sms asthma friendship police delusion remake cowardliness train shannynsossamon edwardburns anaclaudiatalancón ericvalette
17182,Eye for an Eye,drama thriller rape gun self-defense grievingparents sallyfield kiefersutherland edharris johnschlesinger
8848,The Bank Job,thriller crime drama infidelity subway cardealer vault mannequin bahamas stripclub wife offer photography londonunderground basedontruestory extortion doublecross walkietalkie railwaystation jackhammer politicalcorruption bankheist cabinetofficer corruptpoliceman jasonstatham saffronburrows stephencampbellmoore rogerdonaldson
38,Eternal Sunshine of the Spotless Mind,sciencefiction drama romance dejavu regret jealousy amnesia dream operation relationshipproblems love memory brainwashing relationship heartbreak nonlineartimeline lovestory bittersweet jimcarrey katewinslet kirstendunst michelgondry
38303,You Again,comedy romance brothersisterrelationship marriage bully duringcreditsstinger kristenbell sigourneyweaver bettywhite andyfickman
1266,Street Kings,action crime drama thriller police losangeles keanureeves forestwhitaker chrisevans davidayer
107985,The World's End,comedy action sciencefiction endoftheworld apocalypse trilogy homage simonpegg nickfrost martinfreeman edgarwright
14043,Nancy Drew,action adventure crime family mystery thriller california detective basedonnovel dream kidnapping chase party murder rescue escape hollywood teenager explosion surveillance flashback emmaroberts joshflitter maxthieriot andrewfleming
19901,Daybreakers,fantasy horror action thriller sciencefiction femalenudity sunrise waitress experiment rain sunlight vampire dystopia beautifulwoman slowmotionscene undead decapitation scientist epidemic nightcreatures ethanhawke samneill willemdafoe michaelspierig
34016,She's Out of My League,comedy romance confidence romanticcomedy dating insecurity airportsecurity unlikelylovers twentysomething duringcreditsstinger aliceeve jaybaruchel mikevogel jimfieldsmith
59860,Monte Carlo,adventure comedy romance montecarlo mistakenidentity look-alike youngwoman texan americanabroad selenagomez katiecassidy corymonteith thomasbezucha
10069,Stay Alive,horror thriller videogame hacker virtualreality virtualfight baroness jonfoster samairearmstrong frankiemuniz williambrentbell
9588,Quigley Down Under,romance action adventure western drama australian chase tomselleck laurasangiacomo alanrickman simonwincer
12819,Alpha and Omega,family animation wolf arrangedmarriage forbiddenlove roadtrip park parkranger howling socialstatus haydenpanettiere justinlong dennishopper bengluck
9954,The Covenant,action adventure fantasy horror sciencefiction thriller magic malefriendship college supernaturalpowers teenager stevenstrait lauraramsey jessicalucas rennyharlin
10115,Stick It,comedy drama gymnastics trainer puberty training sport teenager womandirector jeffbridges missyperegrym vanessalengies jessicabendinger
25132,Shorts,comedy family jimmybennett katdennings jolievanier robertrodriguez
577,To Die For,fantasy drama comedy thriller adultery winter obsession television newhampshire narcissisticpersonalitydisorder nicolekidman mattdillon joaquinphoenix gusvansant
328387,Nerve,mystery adventure crime basedonnovel technology internet hacking teenager newyorkcity game adaptation dare cellphonevideo basedonyoungadultnovel smartphone takingarisk emmaroberts davefranco emilymeade henryjoost
12690,Appaloosa,drama western crime smalltown rancher viggomortensen edharris renéezellweger edharris
9945,Vampires,action drama fantasy horror thriller basedonnovel newmexico party vampirehunter revenge priest church skull team crucifix cross relic vampireslayer turningintoavampire drinkingblood jameswoods danielbaldwin sheryllee johncarpenter
539,Psycho,drama horror thriller hotel clerk arizona shower rain motel money secretary corpse murderer theft privatedetective proto-slasher anthonyperkins veramiles johngavin alfredhitchcock
13596,My Best Friend's Girl,romance comedy date sex bar test friendship insult stripper blonde liar wedding lapdance duringcreditsstinger danecook katehudson alecbaldwin howarddeutch
226857,Endless Love,drama romance teenageromance alexpettyfer gabriellawilde robertpatrick shanafeste
13159,Georgia Rule,comedy drama romance grandmothergranddaughterrelationship promiscuity motherdaughterrelationship summer teenager rural veterinaryclinic rebelliousteenager janefonda lindsaylohan felicityhuffman garrymarshall
47941,Under the Rainbow,comedy chevychase carriefisher evearden steverash
526,Ladyhawke,adventure drama fantasy romance moon monk swordplay bishop cathedral falcon twilight solareclipse thief matthewbroderick rutgerhauer michellepfeiffer richarddonner
22796,Simon Birch,comedy drama family illegitimateson jimcarrey ashleyjudd ianmichaelsmith markstevenjohnson
2355,Reign Over Me,drama confidence trauma leavingone'sfamily childhoodmemory airplane waronterror music lossofdaughter alone cowardliness family adamsandler doncheadle jadapinkettsmith mikebinder
5915,Into the Wild,adventure drama malenudity parentskidsrelationship camping cuttingthecord self-discovery wilderness biography basedontruestory pubichair alaska journey emilehirsch marciagayharden williamhurt seanpenn
9842,School for Scoundrels,comedy drama romance date competition lovesickness mentor trafficpoliceman billybobthornton jonheder jacindabarrett toddphillips
61012,Silent Hill: Revelation 3D,thriller horror mystery femaleprotagonist anotherdimension basedonvideogame mall occultritual darkcarnival occulttorture aftercreditsstinger 3d adelaideclemens kitharington seanbean michaelj.bassett
755,From Dusk Till Dawn,horror action thriller crime dancing brotherbrotherrelationship sexualobsession showdown sheriff eroticism nudity bankrobber vampire holywater siege stripper priest explosion extremeviolence bankrobbery preacher hostagesituation crucifix recreationalvehicle bloodspurting conveniencestore femalevampire mexicanamericanborder nightclubentertainer boaconstrictor georgeclooney quentintarantino harveykeitel robertrodriguez
13682,Pooh's Heffalump Movie,animation family jimcummings johnfiedler nikitahopkins franknissen
9089,Home for the Holidays,comedy drama romance baltimore thanksgiving familyclan familyconflict generationsconflict womandirector hollyhunter robertdowneyjr. annebancroft jodiefoster
9470,Kung Fu Hustle,action comedy crime fantasy kungfu magic mafia defense gangster policeman anarchiccomedy stephenchow yuenwah yuenqiu stephenchow
18357,The Country Bears,adventure comedy family humananimalrelationship musical clowning bear socialsatire aftercreditsstinger duringcreditsstinger haleyjoelosment diedrichbader candyford peterhastings
7979,The Kite Runner,drama 1970s afghanistan hanggliding warinafghanistan taliban cowardice bestfriend cowardliness child khalidabdalla atossaleoni shauntoub marcforster
470,21 Grams,drama crime thriller lifeanddeath transplantation suicideattempt desperation lossoffamily ex-detainee sadness rageandhate carcrash seanpenn naomiwatts beniciodeltoro alejandrogonzáleziñárritu
15644,Paparazzi,action drama thriller independentfilm colehauser robintunney dennisfarina paulabascal
9582,A Guy Thing,comedy romance infidelity bachelor blackmail fantasy truth party liar friends misunderstanding wedding fiancée jasonlee juliastiles selmablair chriskoch
10642,Loser,drama comedy romance family college lostandfound olderbrotheryoungersister womandirector youngadult collegestudent jasonbiggs menasuvari zakorth amyheckerling
22074,Capitalism: A Love Story,documentary usa capitalism capitalist wallstreet criticismandblame banking money economics corporation michaelmoore thorabirch williamblack michaelmoore
2428,The Greatest Story Ever Told,drama history jesuschrist biography epic maxvonsydow michaelandersonjr. carrollbaker georgestevens
290751,Secret in Their Eyes,crime drama mystery fbi missingchild chiwetelejiofor nicolekidman juliaroberts billyray
13805,Disaster Movie,action comedy naturaldisaster violence mortaldanger duringcreditsstinger mattlanter vanessalachey nicoleariparker jasonfriedberg
4597,Armored,action crime drama thriller robbery homelessperson bank armoredcar truck heist columbusshort laurencefishburne skeetulrich nimródantal
9414,The Man Who Knew Too Little,comedy thriller crime action londonengland bomb brotherbrotherrelationship helicopter basedonnovel bank tvshow theatremilieu mistakenidentity escape agent billmurray petergallagher joannewhalley jonamiel
63492,What's Your Number?,comedy romance basedonnovel loser magazine womanizer mission search boyfriend husband fired pastrelationship chrisevans annafaris martinfreeman markmylod
81796,Lockout,action thriller sciencefiction usapresident antihero dementia future space convict interrogation spacestation collisioninspace year2079 guypearce maggiegrace josephgilgun stephenst.leger
10710,Envy,comedy jealousy inventor neighbor bestfriend milliionaire dog envy goldenegg benstiller jackblack rachelweisz barrylevinson
15092,Crank: High Voltage,action thriller crime femalenudity prostitute horserace heart stripclub electricshock godzilla sequel tourettesyndrome gang shootout publicsex cigarettesmoking mansion electrocution footchase surgery taser duringcreditsstinger flashback absurdism ultraviolence jasonstatham amysmart dwightyoakam briantaylor
11382,Bullets Over Broadway,action comedy thriller lover(female) talent mafiaboss author johncusack diannewiest jennifertilly woodyallen
15005,One Night with the King,drama basedonnovel persia queen esther tiffanydupont petero'toole lukegoss michaelo.sajbel
8198,The Quiet American,drama action thriller romance terror journalist lover(female) saigon indochina michaelcaine brendanfraser đỗthịhảiyến phillipnoyce
6963,The Weather Man,comedy drama newyork chicago midlifecrisis television daughter father weatherman terminalillness wettermann nicolascage michaelcaine hopedavis goreverbinski
15070,Undisputed,action adventure drama thriller sport wesleysnipes vingrhames peterfalk walterhill
12797,Ghost Town,comedy fantasy romance dyinganddeath misanthrope lecture cardiopulmoneryresuscitation rickygervais gregkinnear téaleoni davidkoepp
17134,12 Rounds,action adventure drama thriller police cops catandmouse family revengedrama johncena aidangillen ashleyscott rennyharlin
41402,Let Me In,drama horror mystery vampire childvampire remake bully youngboy biting deadboy hammerhorror 1980s kodismit-mcphee chloëgracemoretz richardjenkins mattreeves
18885,3 Ninjas Kick Back,adventure action comedy family underdog hero friendship treasurehunt friends revenge rivalry goodvsevil youth danger escapade youngheroes siblingsrelations vigilantism heroicmission buddies mastervillain masterwarrior contestsandcompetitions victorwong maxelliottslade seanfox charlest.kanganis
4953,Be Kind Rewind,drama comedy camcorder videoband delusion nuclearpowerplant videostore jackblack yasiinbey dannyglover michelgondry
10773,Mrs Henderson Presents,comedy drama worldwarii widow musical theatremilieu nacktrevue variety judidench bobhoskins willyoung stephenfrears
146198,Triple 9,action thriller heist betrayal dirtycop caseyaffleck chiwetelejiofor woodyharrelson johnhillcoat
2639,Deconstructing Harry,comedy drama newyork writer'sblock insanity independentfilm author woodyallen kirstiealley billycrystal woodyallen
10563,Three to Tango,comedy romance gay dance architect artist tango businessman spying partnership chiefexecutiveofficer deception businesspartner affair matthewperry nevecampbell dylanmcdermott damonsantostefano
295964,Burnt,drama londonengland cook restaurant diva career kitchen redemption drug drugaddict chef comeback bradleycooper siennamiller lilyjames johnwells
5971,We're No Angels,comedy crime drama prison prisoner independentfilm robertdeniro seanpenn demimoore neiljordan
9716,Everyone Says I Love You,music comedy romance paris venice adultery robbery lovesickness dancer airport brokenengagement infidelity montmartre winter marriageproposal newlove restaurant gondola halloween racehorse lover musical grandfather thanksgiving senility tourist jogging atheist dysfunctionalfamily independentfilm familyrelationships mistakenidentity wealth redemption unfaithfulness hospital lingerieslip escapedconvict singing maid newyorkcity divorce urbansetting christmaseve cultfilm waiter wake jewelrystore unwantedkiss funeralhome centralpark ghost oppositesattract engagementring jumpingrope autumn trickortreating flashback parkavenue parolee x-ray jeweler fiancée drewbarrymore divagray natashalyonne woodyallen
11835,Death Sentence,action crime drama thriller lossofson repayment revenge murder gang policeofficerkilled hospital extremeviolence justice hoodlum semiautomaticpistol fingergun kevinbacon garretthedlund kellypreston jameswan
26171,Everybody's Fine,drama familyrelationships doctor retired visit widower duringcreditsstinger hearttrouble robertdeniro drewbarrymore katebeckinsale kirkjones
31117,Superbabies: Baby Geniuses 2,comedy family baby baseball scientificstudy computer genius mindcontrol goodvsevil babygeniuses jonvoight scottbaio vanessaangel bobclark
9074,The Man,action comedy crime mistakeinperson falseidentity armsdealer cop policeofficer dentist samuell.jackson eugenelevy lukegoss lesmayfield
14396,Code Name: The Cleaner,action comedy crime cedrictheentertainer lucyliu nicollettesheridan lesmayfield
